ZIP_ZCTA,distance_to_nearest_interstate_miles
03303,0.32055375217558657
03304,0.13128641123625762
03307,6.30066238115307
03431,10.586003379606607
03440,16.393370774857246
03441,5.728047758543752
03442,15.359655228436317
03443,4.190986095179383
03444,21.540545781675263
03445,12.831842071341194
03446,12.460773829635546
03447,12.282389081469912
03448,10.330969624887505
03449,20.48348116071239
03450,20.45749522970548
03451,2.959231026503145
03452,17.966672166264498
03455,16.408516788132925
03456,12.581097251331324
03457,17.450151641970344
03458,21.104823320964652
03461,13.187153346995807
03462,7.159356429675389
03464,17.325691238334002
03465,17.496398848154875
03466,0.8042968356015082
03467,2.697249852561316
03470,10.452394603354326
03561,0.05641953919063139
03570,31.207588952371534
03574,5.515236577068518
03575,12.979116681754533
03576,30.011617074858002
03579,51.25635210596613
03580,0.639053693831606
03581,26.073904808381933
03582,24.161838877938404
03583,16.39369401891021
03584,16.159114227130946
03585,6.569396366326145
03586,0.4590443658146682
03588,33.47406370496724
03590,23.55339885132507
03592,41.12246697650284
03593,20.173809274514305
03595,11.692348307298742
03597,34.258956459045876
03598,8.532861206051734
03601,6.173111957348078
03602,5.887577822832757
03603,1.125111452878205
03604,3.7001191969193705
03605,12.607559922118062
03607,9.626646219115598
03608,1.7132206801032115
03609,1.4042599083436573
03740,4.288815818491748
03741,9.590787068918285
03743,4.54708535343515
03745,4.722128307121216
03748,2.3764769019110705
03750,3.4950792022871524
03751,0.3269993256718257
03752,9.76848579245389
03753,0.9110090412212261
03755,0.8240564244262536
03765,2.9184855853730967
03766,0.6181718437260196
03768,2.900276451274791
03770,5.776610061928753
03771,2.838129630549585
03773,7.947918872978003
03774,6.0681497331732235
03777,5.403250657825465
03779,6.19796808474426
03780,5.746425887483188
03781,3.414735263033552
03782,3.5363235426485624
03784,1.0394860878551229
03785,7.981605733954217
03801,0.46327028964420325
03809,9.825907028435632
03810,14.390625503485772
03811,4.425907016779998
03812,19.27773882832633
03813,30.585634031469183
03814,21.963536524760382
03816,19.20418859477399
03817,20.321790334851322
03818,26.396619940089316
03819,5.747115074219196
03820,0.07851944471415735
03823,2.7134185390095276
03824,3.847877807411908
03825,5.5012870741417
03826,6.232919980471893
03827,4.92129264127635
03830,9.264460895759598
03832,29.62346594705002
03833,1.111383669707592
03835,3.4672270904511038
03836,25.290891767387876
03837,11.870267077239957
03838,24.45356045514283
03839,0.9734955504769726
03840,1.2477377272730634
03841,6.6367668521190435
03842,0.898240570072763
03844,0.8756979177891129
03845,26.40173666527623
03846,24.441932734464192
03847,27.5858859907534
03848,6.976434872521808
03849,25.647503992196075
03850,16.94962593786513
03851,0.8652674756397707
03852,1.370625598661282
03853,16.630479243455454
03854,3.1767262989245144
03855,7.454912619367068
03856,2.4292814578131994
03857,5.43343732379057
03858,3.6683366194623463
03860,27.604608440309935
03861,7.132452962533744
03862,1.5025577484836516
03864,15.313493823473127
03865,2.8443015028169936
03867,0.6025330848937324
03868,2.2388534215598863
03869,2.4697555240162408
03870,3.2122584842243724
03871,3.6047581859710034
03872,6.511378788173248
03873,6.265251191928747
03874,0.006140150881119799
03875,22.858801241954204
03878,1.4772525062740482
03882,18.53295512586135
03883,16.40091225254295
03884,8.943319210200698
03885,0.6283945383931172
03886,17.405341491535886
03887,3.2847087633213348
03890,21.807176318791964
03894,12.755159470307548
03897,16.29652866939218
03901,5.689379688242695
03902,2.822787985038995
03903,2.9652456138912733
03904,0.025524408659545788
03905,9.989129014148924
03906,6.205261950131877
03907,1.2630266572462792
03908,5.741035886961468
03909,1.6128541109829089
03910,2.0160965411400906
03911,2.2437141065144917
04001,5.05296459816196
04002,6.975272663834826
